,path,damage,data_split,lat,lon
26,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.642484_29.771559000000003.jpeg,no_damage,train_another,-95.642484,29.771559000000003
27,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.638429_29.837321000000003.jpeg,no_damage,train_another,-95.638429,29.837321000000003
28,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.628488_29.771624.jpeg,no_damage,train_another,-95.628488,29.771624
29,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.977441_28.828603.jpeg,no_damage,train_another,-96.977441,28.828603
30,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.626134_29.866153000000004.jpeg,no_damage,train_another,-95.626134,29.866153000000004
31,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.631536_29.845994.jpeg,no_damage,train_another,-95.631536,29.845994
32,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.64886800000001_29.840142999999998.jpeg,no_damage,train_another,-95.64886800000001,29.840142999999998
33,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.250875_30.023864.jpeg,no_damage,train_another,-95.250875,30.023864
34,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.096357_29.807941999999997.jpeg,no_damage,train_another,-95.096357,29.807941999999997
35,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.639175_29.773473.jpeg,no_damage,train_another,-95.639175,29.773473
36,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.625393_29.858016999999997.jpeg,no_damage,train_another,-95.625393,29.858016999999997
37,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.988151_28.487828000000004.jpeg,no_damage,train_another,-96.988151,28.487828000000004
38,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.630062_29.858656.jpeg,no_damage,train_another,-95.630062,29.858656
39,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.639791_29.841371000000002.jpeg,no_damage,train_another,-95.639791,29.841371000000002
40,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.639486_29.844303000000004.jpeg,no_damage,train_another,-95.639486,29.844303000000004
41,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.641492_29.859136.jpeg,no_damage,train_another,-95.641492,29.859136
42,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.641918_29.84317.jpeg,no_damage,train_another,-95.641918,29.84317
43,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.640435_29.838918.jpeg,no_damage,train_another,-95.640435,29.838918
44,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.657135_29.836392.jpeg,no_damage,train_another,-95.657135,29.836392
45,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.631414_29.853942.jpeg,no_damage,train_another,-95.631414,29.853942
46,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.651184_29.832340999999996.jpeg,no_damage,train_another,-95.651184,29.832340999999996
47,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.62751800000001_29.857785999999997.jpeg,no_damage,train_another,-95.62751800000001,29.857785999999997
48,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.626536_29.775582.jpeg,no_damage,train_another,-95.626536,29.775582
49,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.59384_29.970221999999996.jpeg,no_damage,train_another,-95.59384,29.970221999999996
50,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.633915_29.852597999999997.jpeg,no_damage,train_another,-95.633915,29.852597999999997
51,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.98546_28.785055.jpeg,no_damage,train_another,-96.98546,28.785055
52,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.660674_29.835626.jpeg,no_damage,train_another,-95.660674,29.835626
53,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.632786_29.840594.jpeg,no_damage,train_another,-95.632786,29.840594
54,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.980968_28.768873.jpeg,no_damage,train_another,-96.980968,28.768873
55,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.627223_29.85817.jpeg,no_damage,train_another,-95.627223,29.85817
56,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.642093_29.842878999999996.jpeg,no_damage,train_another,-95.642093,29.842878999999996
57,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.29701899999999_29.592668.jpeg,no_damage,train_another,-95.29701899999999,29.592668
58,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.633188_29.854002.jpeg,no_damage,train_another,-95.633188,29.854002
59,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.639732_29.837837.jpeg,no_damage,train_another,-95.639732,29.837837
60,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.658497_29.831506.jpeg,no_damage,train_another,-95.658497,29.831506
61,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.626069_29.770265000000002.jpeg,no_damage,train_another,-95.626069,29.770265000000002
62,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.27517900000001_29.607658.jpeg,no_damage,train_another,-95.27517900000001,29.607658
63,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.16377800000001_29.931024.jpeg,no_damage,train_another,-95.16377800000001,29.931024
64,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.06226600000001_29.830283.jpeg,no_damage,train_another,-95.06226600000001,29.830283
65,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.948592_28.50372.jpeg,no_damage,train_another,-96.948592,28.50372
66,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.084997_29.82838.jpeg,no_damage,train_another,-95.084997,29.82838
67,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.6266_29.860549.jpeg,no_damage,train_another,-95.6266,29.860549
68,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.28960500000001_29.607713.jpeg,no_damage,train_another,-95.28960500000001,29.607713
69,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.632133_29.844475.jpeg,no_damage,train_another,-95.632133,29.844475
70,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.081724_29.845940999999996.jpeg,no_damage,train_another,-95.081724,29.845940999999996
71,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.626012_29.859205.jpeg,no_damage,train_another,-95.626012,29.859205
72,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.668942_29.830087.jpeg,no_damage,train_another,-95.668942,29.830087
73,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.63708199999999_29.840455.jpeg,no_damage,train_another,-95.63708199999999,29.840455
74,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.216433_30.031432000000002.jpeg,no_damage,train_another,-95.216433,30.031432000000002
75,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.180311_30.03367.jpeg,no_damage,train_another,-95.180311,30.03367
76,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.643058_29.842902000000002.jpeg,no_damage,train_another,-95.643058,29.842902000000002
77,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.154093_29.965894.jpeg,no_damage,train_another,-95.154093,29.965894
78,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.63334300000001_29.838956.jpeg,no_damage,train_another,-95.63334300000001,29.838956
79,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.631383_29.851167999999998.jpeg,no_damage,train_another,-95.631383,29.851167999999998
80,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.65383_29.837849.jpeg,no_damage,train_another,-95.65383,29.837849
81,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.63255500000001_29.860609999999998.jpeg,no_damage,train_another,-95.63255500000001,29.860609999999998
82,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.980056_28.81128.jpeg,no_damage,train_another,-96.980056,28.81128
83,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.626223_29.862882.jpeg,no_damage,train_another,-95.626223,29.862882
84,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.627579_29.864051.jpeg,no_damage,train_another,-95.627579,29.864051
85,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.632397_29.769203000000005.jpeg,no_damage,train_another,-95.632397,29.769203000000005
86,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.960103_28.782746000000003.jpeg,no_damage,train_another,-96.960103,28.782746000000003
87,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.640178_29.84327.jpeg,no_damage,train_another,-95.640178,29.84327
88,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.931401_28.726998.jpeg,no_damage,train_another,-96.931401,28.726998
89,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.324143_29.376652000000004.jpeg,no_damage,train_another,-95.324143,29.376652000000004
90,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.637361_29.842628.jpeg,no_damage,train_another,-95.637361,29.842628
91,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.155428_29.963699.jpeg,no_damage,train_another,-95.155428,29.963699
92,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.93899_28.743745.jpeg,no_damage,train_another,-96.93899,28.743745
93,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.08102099999999_29.846044.jpeg,no_damage,train_another,-95.08102099999999,29.846044
94,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.651481_29.837272.jpeg,no_damage,train_another,-95.651481,29.837272
95,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.637935_29.962372.jpeg,no_damage,train_another,-95.637935,29.962372
96,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.157686_29.754996999999996.jpeg,no_damage,train_another,-95.157686,29.754996999999996
97,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.089073_29.902815999999998.jpeg,no_damage,train_another,-95.089073,29.902815999999998
98,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.631557_29.845699.jpeg,no_damage,train_another,-95.631557,29.845699
99,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.286159_29.608415.jpeg,no_damage,train_another,-95.286159,29.608415
100,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.627166_29.857875.jpeg,no_damage,train_another,-95.627166,29.857875
101,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.63659200000001_29.772503000000004.jpeg,no_damage,train_another,-95.63659200000001,29.772503000000004
102,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.193593_29.533735999999998.jpeg,no_damage,train_another,-95.193593,29.533735999999998
103,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.633252_29.842079.jpeg,no_damage,train_another,-95.633252,29.842079
104,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.627912_29.768102000000003.jpeg,no_damage,train_another,-95.627912,29.768102000000003
105,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.66986999999999_29.829999.jpeg,no_damage,train_another,-95.66986999999999,29.829999
106,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.63995200000001_29.845375.jpeg,no_damage,train_another,-95.63995200000001,29.845375
107,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.630052_29.772895000000002.jpeg,no_damage,train_another,-95.630052,29.772895000000002
108,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.17703399999999_30.033965000000002.jpeg,no_damage,train_another,-95.17703399999999,30.033965000000002
109,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.626311_29.858819.jpeg,no_damage,train_another,-95.626311,29.858819
110,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.270713_29.604816999999997.jpeg,no_damage,train_another,-95.270713,29.604816999999997
111,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.633996_29.853416999999997.jpeg,no_damage,train_another,-95.633996,29.853416999999997
112,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.593142_29.97117.jpeg,no_damage,train_another,-95.593142,29.97117
113,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.639711_29.819529.jpeg,no_damage,train_another,-95.639711,29.819529
114,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.178922_30.037425.jpeg,no_damage,train_another,-95.178922,30.037425
115,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.304415_29.458508000000002.jpeg,no_damage,train_another,-95.304415,29.458508000000002
116,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.63711500000001_29.839579999999998.jpeg,no_damage,train_another,-95.63711500000001,29.839579999999998
117,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.652028_29.832715999999998.jpeg,no_damage,train_another,-95.652028,29.832715999999998
118,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.635827_29.774639.jpeg,no_damage,train_another,-95.635827,29.774639
119,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.628677_29.776660999999997.jpeg,no_damage,train_another,-95.628677,29.776660999999997
120,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.080217_30.030997999999997.jpeg,no_damage,train_another,-95.080217,30.030997999999997
121,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.64275500000001_29.844146999999996.jpeg,no_damage,train_another,-95.64275500000001,29.844146999999996
122,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.64199599999999_29.838152.jpeg,no_damage,train_another,-95.64199599999999,29.838152
123,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.260175_29.601262.jpeg,no_damage,train_another,-95.260175,29.601262
124,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.283535_29.505884000000002.jpeg,no_damage,train_another,-95.283535,29.505884000000002
125,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.637998_29.837446000000003.jpeg,no_damage,train_another,-95.637998,29.837446000000003
126,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.632737_29.844501.jpeg,no_damage,train_another,-95.632737,29.844501
127,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.64110699999999_29.7714.jpeg,no_damage,train_another,-95.64110699999999,29.7714
128,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.077089_30.037931.jpeg,no_damage,train_another,-95.077089,30.037931
129,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.15535899999999_30.021469.jpeg,no_damage,train_another,-95.15535899999999,30.021469
130,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.639314_29.837844.jpeg,no_damage,train_another,-95.639314,29.837844
131,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.286463_29.608015999999996.jpeg,no_damage,train_another,-95.286463,29.608015999999996
132,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.64143299999999_29.773021000000004.jpeg,no_damage,train_another,-95.64143299999999,29.773021000000004
133,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.629948_29.772165.jpeg,no_damage,train_another,-95.629948,29.772165
134,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.226478_30.0258.jpeg,no_damage,train_another,-95.226478,30.0258
135,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.631024_29.857837.jpeg,no_damage,train_another,-95.631024,29.857837
136,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.074606_29.795434999999998.jpeg,no_damage,train_another,-95.074606,29.795434999999998
137,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.313451_30.104078.jpeg,no_damage,train_another,-95.313451,30.104078
138,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.279099_29.594945000000003.jpeg,no_damage,train_another,-95.279099,29.594945000000003
139,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.32612900000001_29.593708000000003.jpeg,no_damage,train_another,-95.32612900000001,29.593708000000003
140,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.633276_29.850931.jpeg,no_damage,train_another,-95.633276,29.850931
141,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.290258_29.403308000000003.jpeg,no_damage,train_another,-95.290258,29.403308000000003
142,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.93658_28.781858000000003.jpeg,no_damage,train_another,-96.93658,28.781858000000003
143,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.648042_29.837940000000003.jpeg,no_damage,train_another,-95.648042,29.837940000000003
144,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.629044_29.77188.jpeg,no_damage,train_another,-95.629044,29.77188
145,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.62659599999999_29.865070000000003.jpeg,no_damage,train_another,-95.62659599999999,29.865070000000003
146,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.152913_30.019790000000004.jpeg,no_damage,train_another,-95.152913,30.019790000000004
147,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.974203_28.828481.jpeg,no_damage,train_another,-96.974203,28.828481
148,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.631718_29.860840000000003.jpeg,no_damage,train_another,-95.631718,29.860840000000003
149,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.635441_29.856984000000004.jpeg,no_damage,train_another,-95.635441,29.856984000000004
150,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.639895_29.838612.jpeg,no_damage,train_another,-95.639895,29.838612
151,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.630581_29.779097999999998.jpeg,no_damage,train_another,-95.630581,29.779097999999998
152,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.961828_28.791221000000004.jpeg,no_damage,train_another,-96.961828,28.791221000000004
153,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.987228_28.789.jpeg,no_damage,train_another,-96.987228,28.789
154,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.641808_29.844372999999997.jpeg,no_damage,train_another,-95.641808,29.844372999999997
155,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.629036_29.768882.jpeg,no_damage,train_another,-95.629036,29.768882
156,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.271594_29.604390000000002.jpeg,no_damage,train_another,-95.271594,29.604390000000002
157,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.634253_29.838897999999997.jpeg,no_damage,train_another,-95.634253,29.838897999999997
158,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.93502_28.729082000000002.jpeg,no_damage,train_another,-96.93502,28.729082000000002
159,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.963748_28.742648.jpeg,no_damage,train_another,-96.963748,28.742648
160,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.646893_29.833181.jpeg,no_damage,train_another,-95.646893,29.833181
161,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.636197_29.773578999999998.jpeg,no_damage,train_another,-95.636197,29.773578999999998
162,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.29032099999999_29.607910999999998.jpeg,no_damage,train_another,-95.29032099999999,29.607910999999998
163,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.65995600000001_29.830978.jpeg,no_damage,train_another,-95.65995600000001,29.830978
164,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.15604300000001_29.962773.jpeg,no_damage,train_another,-95.15604300000001,29.962773
165,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.080635_29.827868.jpeg,no_damage,train_another,-95.080635,29.827868
166,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.287777_29.608548.jpeg,no_damage,train_another,-95.287777,29.608548
167,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.653017_29.837970000000002.jpeg,no_damage,train_another,-95.653017,29.837970000000002
168,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.181167_30.03677.jpeg,no_damage,train_another,-95.181167,30.03677
169,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.631951_29.846487.jpeg,no_damage,train_another,-95.631951,29.846487
170,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.949986_28.876489000000003.jpeg,no_damage,train_another,-96.949986,28.876489000000003
171,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.656429_29.835231.jpeg,no_damage,train_another,-95.656429,29.835231
172,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.634753_29.772977.jpeg,no_damage,train_another,-95.634753,29.772977
173,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.628231_29.858572.jpeg,no_damage,train_another,-95.628231,29.858572
174,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.99850699999999_28.850341999999998.jpeg,no_damage,train_another,-96.99850699999999,28.850341999999998
175,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.274244_29.605522999999998.jpeg,no_damage,train_another,-95.274244,29.605522999999998
176,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.96822900000001_28.816542.jpeg,no_damage,train_another,-96.96822900000001,28.816542
177,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.158937_29.925587.jpeg,no_damage,train_another,-95.158937,29.925587
178,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.63638_29.863332.jpeg,no_damage,train_another,-95.63638,29.863332
179,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.07103199999999_29.814003999999997.jpeg,no_damage,train_another,-95.07103199999999,29.814003999999997
180,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-97.00058_28.630219.jpeg,no_damage,train_another,-97.00058,28.630219
181,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.631477_29.77846.jpeg,no_damage,train_another,-95.631477,29.77846
182,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.655505_29.836104.jpeg,no_damage,train_another,-95.655505,29.836104
183,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.983195_28.772493.jpeg,no_damage,train_another,-96.983195,28.772493
184,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.627539_29.827047999999998.jpeg,no_damage,train_another,-95.627539,29.827047999999998
185,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.636326_29.773133.jpeg,no_damage,train_another,-95.636326,29.773133
186,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.205261_30.031694.jpeg,no_damage,train_another,-95.205261,30.031694
187,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.958058_28.731236.jpeg,no_damage,train_another,-96.958058,28.731236
188,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.178731_30.040072.jpeg,no_damage,train_another,-95.178731,30.040072
189,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-97.001414_28.868231.jpeg,no_damage,train_another,-97.001414,28.868231
190,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.632308_29.770451.jpeg,no_damage,train_another,-95.632308,29.770451
191,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.982419_28.771063.jpeg,no_damage,train_another,-96.982419,28.771063
192,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.254354_29.602884999999997.jpeg,no_damage,train_another,-95.254354,29.602884999999997
193,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.631592_29.772921000000004.jpeg,no_damage,train_another,-95.631592,29.772921000000004
194,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.17688100000001_30.032595.jpeg,no_damage,train_another,-95.17688100000001,30.032595
195,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.948089_28.816608000000002.jpeg,no_damage,train_another,-96.948089,28.816608000000002
196,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.652614_29.837709999999998.jpeg,no_damage,train_another,-95.652614,29.837709999999998
197,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.66439799999999_29.959537.jpeg,no_damage,train_another,-95.66439799999999,29.959537
198,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-95.625837_29.859668.jpeg,no_damage,train_another,-95.625837,29.859668
199,/content/satellite-images-of-hurricane-damage/train_another/no_damage/-96.97663100000001_28.774966.jpeg,no_damage,train_another,-96.97663100000001,28.774966
